date,temp_max,temp_min,temp_mean,precipitation,rain,precip_hours,windspeed_max,humidity_mean,pressure_mean
2019-09-14,18.9,12.0,14.4,0.0,0.0,0.0,20.2,91,1021.3
2019-09-15,28.5,13.3,19.4,0.0,0.0,0.0,13.5,82,1017.9
2019-09-16,30.6,16.2,22.9,0.0,0.0,0.0,22.4,68,1015.0
2019-09-17,30.9,17.0,21.9,0.0,0.0,0.0,21.4,66,1010.8
2019-09-18,26.9,14.8,20.3,28.5,28.5,6.0,20.2,71,1008.9
2019-09-19,22.1,14.0,17.8,32.4,32.4,17.0,26.1,90,1010.3
2019-09-20,23.1,11.6,17.1,14.9,14.9,17.0,24.6,89,1013.7
2019-09-21,14.4,11.6,12.5,8.0,8.0,21.0,16.0,91,1020.6
2019-09-22,15.6,9.4,12.7,0.1,0.1,1.0,21.4,90,1024.8
2019-09-23,11.9,8.2,10.0,0.0,0.0,0.0,25.9,87,1028.2
2019-09-24,16.8,10.2,13.0,0.3,0.3,3.0,18.2,91,1023.4
2019-09-25,18.4,12.5,14.5,0.4,0.4,4.0,18.4,87,1020.9
2019-09-26,20.1,11.5,15.2,0.4,0.4,3.0,12.9,86,1019.5
2019-09-27,19.8,11.7,14.5,0.1,0.1,1.0,24.5,86,1020.3
2019-09-28,18.2,10.9,13.4,0.0,0.0,0.0,17.7,86,1021.2
2019-09-29,23.2,11.4,15.9,0.0,0.0,0.0,16.2,84,1017.4
2019-09-30,22.5,13.1,16.4,0.1,0.1,1.0,21.6,89,1016.9
2019-10-01,27.3,12.9,18.6,0.0,0.0,0.0,19.0,81,1014.8
2019-10-02,31.4,12.9,22.3,0.0,0.0,0.0,12.5,72,1013.0
2019-10-03,21.8,15.4,18.7,0.2,0.2,1.0,22.3,82,1018.5
2019-10-04,25.0,14.2,18.1,0.0,0.0,0.0,15.8,84,1017.6
2019-10-05,30.0,13.8,20.6,0.1,0.1,1.0,21.5,73,1013.8
2019-10-06,15.6,12.9,14.1,14.6,14.6,18.0,18.8,89,1018.5
2019-10-07,16.6,12.9,14.0,10.2,10.2,15.0,13.9,93,1019.1
2019-10-08,22.5,13.1,16.8,0.0,0.0,0.0,14.1,84,1018.8
2019-10-09,21.5,12.4,16.7,0.0,0.0,0.0,17.3,86,1019.7
2019-10-10,24.5,10.9,17.1,0.0,0.0,0.0,18.7,85,1018.9
2019-10-11,28.0,12.9,19.7,0.0,0.0,0.0,17.7,82,1017.1
2019-10-12,30.5,15.5,22.9,0.0,0.0,0.0,12.2,75,1015.1
2019-10-13,31.0,17.0,24.4,1.1,1.1,1.0,11.4,62,1013.6
2019-10-14,28.0,17.4,21.1,5.2,5.2,8.0,24.2,79,1016.7
2019-10-15,16.0,13.1,14.5,7.2,7.2,14.0,20.7,89,1022.4
2019-10-16,20.1,13.3,16.6,0.5,0.5,4.0,18.3,89,1021.1
2019-10-17,23.0,15.9,18.7,0.1,0.1,1.0,19.7,88,1018.5
2019-10-18,27.1,16.4,21.2,2.6,2.6,7.0,14.9,84,1016.5
2019-10-19,23.0,14.1,18.4,2.0,2.0,12.0,19.8,88,1018.0
2019-10-20,18.6,11.7,14.6,0.5,0.5,2.0,20.4,85,1017.3
2019-10-21,16.9,11.6,13.7,5.1,5.1,7.0,13.7,86,1013.1
2019-10-22,21.9,12.7,16.6,0.4,0.4,4.0,18.4,83,1013.3
2019-10-23,21.3,13.7,16.4,0.7,0.7,7.0,19.9,85,1017.3
2019-10-24,25.1,13.8,18.8,0.4,0.4,3.0,14.6,78,1016.0
2019-10-25,27.1,15.7,20.2,0.2,0.2,2.0,16.9,78,1016.5
2019-10-26,23.8,16.0,19.2,0.1,0.1,1.0,21.8,84,1017.3
2019-10-27,29.1,16.8,22.2,6.2,6.2,3.0,21.5,73,1015.0
2019-10-28,26.5,17.5,21.3,4.8,4.8,6.0,23.4,79,1013.2
2019-10-29,29.0,17.3,22.6,1.3,1.3,4.0,17.8,73,1012.1
2019-10-30,31.8,17.0,23.5,0.1,0.1,1.0,18.5,73,1013.4
2019-10-31,25.8,15.9,20.4,0.2,0.2,1.0,17.9,74,1017.2
2019-11-01,23.5,16.2,19.1,0.9,0.9,7.0,21.0,83,1019.3
2019-11-02,28.0,17.1,21.2,0.3,0.3,3.0,19.0,79,1015.9
2019-11-03,31.2,17.6,22.7,12.3,12.3,4.0,22.3,78,1011.8
2019-11-04,29.0,17.1,21.9,1.9,1.9,4.0,15.4,82,1010.4
2019-11-05,26.8,17.6,22.0,11.1,11.1,9.0,23.7,83,1012.0
2019-11-06,19.5,14.4,16.7,1.1,1.1,10.0,22.1,84,1018.3
2019-11-07,24.9,14.9,18.2,0.2,0.2,2.0,17.7,85,1015.1
2019-11-08,23.2,15.8,18.8,0.0,0.0,0.0,18.8,85,1014.2
2019-11-09,23.5,16.8,19.3,3.0,3.0,8.0,20.9,88,1015.5
2019-11-10,21.0,17.7,19.0,7.6,7.6,13.0,15.3,91,1015.5
2019-11-11,20.5,15.6,18.1,6.6,6.6,18.0,25.4,90,1018.0
2019-11-12,19.9,15.5,17.0,2.3,2.3,20.0,22.9,89,1018.9
2019-11-13,20.5,15.0,17.6,1.4,1.4,12.0,20.2,88,1016.0
2019-11-14,23.0,16.6,19.3,22.8,22.8,19.0,26.5,89,1009.5
2019-11-15,24.4,15.4,19.4,0.1,0.1,1.0,18.2,76,1010.2
2019-11-16,22.8,13.9,17.2,0.0,0.0,0.0,19.5,79,1012.1
2019-11-17,22.4,14.6,17.5,0.1,0.1,1.0,17.6,79,1014.3
2019-11-18,22.0,13.4,16.9,0.0,0.0,0.0,18.7,79,1017.6
2019-11-19,23.2,14.4,18.4,0.0,0.0,0.0,18.7,83,1018.0
2019-11-20,22.9,16.1,19.0,0.3,0.3,3.0,23.1,83,1018.1
2019-11-21,25.4,16.4,19.9,0.8,0.8,8.0,20.9,82,1016.3
2019-11-22,28.0,16.0,22.0,0.3,0.3,3.0,18.8,77,1012.4
2019-11-23,24.2,14.2,19.8,14.8,14.8,14.0,26.4,86,1012.9
2019-11-24,16.6,12.2,14.0,0.1,0.1,1.0,22.6,84,1018.3
2019-11-25,20.5,11.9,15.0,0.0,0.0,0.0,22.3,83,1016.7
2019-11-26,23.8,11.6,16.4,0.9,0.9,4.0,24.1,87,1015.0
2019-11-27,21.6,15.4,18.5,22.6,22.6,18.0,15.7,90,1011.3
2019-11-28,18.4,13.9,16.4,11.9,11.9,15.0,18.7,89,1015.5
2019-11-29,23.8,12.6,16.6,0.0,0.0,0.0,21.7,85,1015.3
2019-11-30,28.0,13.6,19.8,0.0,0.0,0.0,19.6,79,1012.9
2019-12-01,28.5,15.1,20.9,8.2,8.2,4.0,19.9,72,1013.1
2019-12-02,20.2,14.3,16.3,0.5,0.5,5.0,19.4,86,1016.3
2019-12-03,22.2,13.9,16.5,0.0,0.0,0.0,23.4,84,1015.1
2019-12-04,24.4,13.1,17.4,3.4,3.4,7.0,14.9,87,1014.1
2019-12-05,22.3,16.2,19.8,9.1,9.1,12.0,18.2,90,1009.9
2019-12-06,25.2,15.1,18.6,3.7,3.7,8.0,15.1,81,1011.7
2019-12-07,24.2,14.9,18.7,0.0,0.0,0.0,20.7,78,1014.8
2019-12-08,22.5,13.1,17.6,0.0,0.0,0.0,18.9,82,1015.6
2019-12-09,19.2,15.0,16.5,12.7,12.7,12.0,15.3,82,1015.1
2019-12-10,24.1,14.4,19.0,12.9,12.9,9.0,13.6,84,1013.6
2019-12-11,25.3,17.7,20.4,8.3,8.3,14.0,14.3,87,1011.9
2019-12-12,26.7,18.0,22.0,1.5,1.5,6.0,20.0,76,1010.1
2019-12-13,22.8,15.7,19.5,0.9,0.9,8.0,24.6,84,1015.2
2019-12-14,22.6,15.6,18.6,0.5,0.5,4.0,21.3,87,1019.8
2019-12-15,24.6,18.0,21.2,1.9,1.9,6.0,22.8,86,1015.9
2019-12-16,22.9,17.6,20.8,12.4,12.4,15.0,24.2,83,1012.4
2019-12-17,21.6,16.6,19.0,12.0,12.0,19.0,15.0,85,1012.8
2019-12-18,18.5,15.0,16.4,6.4,6.4,20.0,22.0,89,1017.0
2019-12-19,21.7,14.9,17.6,0.6,0.6,6.0,17.0,91,1017.9
2019-12-20,26.4,16.4,20.5,8.8,8.8,8.0,12.1,87,1014.9
2019-12-21,25.5,18.5,21.7,1.4,1.4,5.0,32.0,83,1010.9
2019-12-22,25.8,18.2,21.6,3.5,3.5,6.0,18.0,76,1011.8
2019-12-23,25.6,17.4,19.7,2.2,2.2,7.0,23.2,85,1014.5
2019-12-24,25.1,16.2,20.0,0.0,0.0,0.0,18.0,81,1015.2
2019-12-25,27.1,16.1,21.3,0.2,0.2,2.0,16.4,78,1015.1
2019-12-26,27.5,17.4,21.6,0.0,0.0,0.0,18.8,81,1016.8
2019-12-27,25.1,16.8,20.3,0.0,0.0,0.0,19.6,80,1018.5
2019-12-28,28.4,16.9,21.2,0.0,0.0,0.0,23.0,79,1017.1
2019-12-29,28.5,17.2,21.5,0.0,0.0,0.0,22.5,77,1015.6
2019-12-30,28.0,17.0,21.6,0.0,0.0,0.0,18.4,78,1013.1
2019-12-31,30.1,18.1,23.3,0.0,0.0,0.0,15.7,75,1011.0
2020-01-01,30.2,20.3,24.4,7.2,7.2,10.0,17.6,74,1008.5
2020-01-02,26.0,17.5,21.1,11.6,11.6,13.0,20.9,85,1010.0
2020-01-03,21.9,16.5,18.6,6.4,6.4,9.0,24.9,84,1014.2
2020-01-04,21.4,16.3,18.5,11.0,11.0,16.0,20.2,90,1012.5
2020-01-05,24.4,16.1,19.6,3.1,3.1,6.0,13.9,84,1010.0
2020-01-06,26.5,17.5,21.8,0.2,0.2,2.0,11.9,80,1009.5
2020-01-07,27.9,19.5,22.7,5.8,5.8,10.0,19.6,79,1010.6
2020-01-08,27.0,19.6,22.2,23.0,23.0,20.0,19.2,85,1011.9
2020-01-09,27.6,19.4,23.1,12.4,12.4,14.0,13.1,83,1013.2
2020-01-10,28.0,20.5,23.1,13.8,13.8,14.0,13.6,86,1012.3
2020-01-11,26.3,20.8,23.1,3.4,3.4,13.0,19.9,85,1011.6
2020-01-12,26.0,19.0,21.6,4.7,4.7,13.0,21.0,88,1015.2
2020-01-13,25.0,16.3,20.0,0.1,0.1,1.0,20.6,84,1017.5
2020-01-14,25.1,15.8,19.4,0.1,0.1,1.0,22.1,84,1016.9
2020-01-15,27.0,16.2,21.8,1.6,1.6,7.0,11.2,83,1013.6
2020-01-16,29.0,17.2,23.0,31.3,31.3,9.0,20.3,83,1014.9
2020-01-17,17.7,15.4,16.4,2.4,2.4,18.0,19.1,88,1021.4
2020-01-18,20.0,15.1,17.2,1.2,1.2,10.0,16.6,89,1021.0
2020-01-19,22.6,14.8,18.4,0.3,0.3,3.0,19.2,88,1018.3
2020-01-20,24.1,17.6,20.1,0.4,0.4,3.0,18.0,82,1015.1
2020-01-21,23.9,16.1,18.8,0.0,0.0,0.0,19.2,84,1012.5
2020-01-22,19.6,15.1,17.0,6.8,6.8,17.0,22.1,90,1012.3
2020-01-23,19.9,16.0,17.7,4.6,4.6,19.0,20.5,90,1010.9
2020-01-24,21.1,15.1,17.6,3.8,3.8,12.0,21.8,88,1010.2
2020-01-25,25.0,14.2,19.2,0.0,0.0,0.0,12.2,77,1011.2
2020-01-26,27.8,15.6,21.6,0.0,0.0,0.0,14.0,72,1011.7
2020-01-27,27.6,17.7,23.0,0.5,0.5,5.0,14.7,72,1012.2
2020-01-28,26.0,17.9,21.3,5.5,5.5,7.0,18.0,87,1013.7
2020-01-29,26.8,16.9,21.9,2.4,2.4,2.0,16.3,82,1013.9
2020-01-30,26.9,19.9,22.8,4.1,4.1,10.0,24.5,85,1013.0
2020-01-31,27.3,20.5,23.4,1.3,1.3,5.0,25.2,77,1012.9
2020-02-01,26.5,18.0,21.3,2.8,2.8,12.0,19.4,83,1015.3
2020-02-02,22.7,18.0,19.8,9.9,9.9,12.0,16.6,90,1016.7
2020-02-03,21.6,16.5,18.8,6.7,6.7,14.0,21.1,89,1017.2
2020-02-04,22.0,16.2,19.1,3.0,3.0,12.0,22.1,90,1017.1
2020-02-05,23.5,18.3,20.2,9.5,9.5,19.0,18.9,92,1016.0
2020-02-06,25.4,17.8,20.5,10.2,10.2,12.0,19.5,90,1015.9
2020-02-07,23.2,18.6,20.5,2.0,2.0,15.0,23.0,89,1015.0
2020-02-08,26.3,18.5,21.9,1.1,1.1,7.0,14.8,84,1013.3
2020-02-09,27.4,17.0,22.1,25.9,25.9,12.0,23.0,84,1012.7
2020-02-10,20.1,15.8,17.8,11.3,11.3,18.0,19.1,90,1017.2
2020-02-11,19.0,14.6,16.7,1.7,1.7,10.0,19.1,89,1018.9
2020-02-12,20.9,14.4,17.0,1.3,1.3,7.0,21.6,86,1018.2
2020-02-13,21.9,14.8,17.8,2.2,2.2,11.0,16.3,86,1018.0
2020-02-14,25.3,15.7,19.5,0.1,0.1,1.0,14.8,84,1016.5
2020-02-15,26.0,16.8,21.1,0.0,0.0,0.0,11.9,80,1014.5
2020-02-16,28.4,18.8,22.6,0.0,0.0,0.0,13.9,79,1014.2
2020-02-17,29.5,18.0,22.9,0.1,0.1,1.0,16.2,77,1013.7
2020-02-18,29.7,19.9,24.5,0.4,0.4,1.0,16.6,80,1013.0
2020-02-19,27.3,20.5,23.9,7.1,7.1,9.0,12.0,83,1011.0
2020-02-20,28.5,21.2,23.7,1.8,1.8,9.0,15.3,85,1011.6
2020-02-21,24.6,17.4,20.7,6.2,6.2,16.0,19.4,88,1014.3
2020-02-22,18.6,13.9,16.3,4.3,4.3,13.0,19.5,88,1018.0
2020-02-23,21.1,12.8,16.1,0.0,0.0,0.0,19.6,84,1019.6
2020-02-24,22.9,14.3,18.2,0.2,0.2,2.0,17.7,87,1016.3
2020-02-25,24.6,16.9,20.6,7.4,7.4,14.0,17.7,89,1013.1
2020-02-26,24.2,16.3,20.5,12.4,12.4,15.0,26.0,88,1008.9
2020-02-27,21.0,12.1,16.1,0.2,0.2,1.0,19.5,77,1015.8
2020-02-28,22.2,11.2,16.2,0.0,0.0,0.0,20.1,80,1018.7
2020-02-29,20.2,12.9,16.3,0.8,0.8,5.0,17.7,90,1020.0
2020-03-01,19.8,13.4,16.3,0.5,0.5,5.0,22.0,87,1021.0
2020-03-02,19.8,15.1,16.9,4.0,4.0,15.0,26.5,89,1020.7
2020-03-03,19.5,13.9,16.6,7.9,7.9,16.0,19.7,90,1018.1
2020-03-04,23.5,11.4,16.9,0.6,0.6,6.0,14.8,85,1016.7
2020-03-05,21.2,14.9,17.6,2.0,2.0,8.0,17.7,86,1018.5
2020-03-06,22.5,14.2,17.6,0.2,0.2,2.0,17.7,84,1018.2
2020-03-07,23.9,14.6,18.0,0.0,0.0,0.0,20.4,84,1016.1
2020-03-08,24.1,13.4,18.0,0.0,0.0,0.0,19.1,83,1016.4
2020-03-09,25.5,15.3,19.3,0.0,0.0,0.0,16.8,82,1018.3
2020-03-10,26.5,15.1,19.8,0.0,0.0,0.0,17.6,83,1018.1
2020-03-11,26.4,15.6,19.7,0.0,0.0,0.0,20.9,82,1017.0
2020-03-12,26.7,14.6,19.8,0.0,0.0,0.0,17.5,83,1017.7
2020-03-13,28.2,16.4,20.9,0.0,0.0,0.0,17.3,80,1017.8
2020-03-14,28.6,15.4,20.9,0.0,0.0,0.0,17.4,78,1018.0
2020-03-15,29.4,17.6,23.3,0.2,0.2,1.0,15.4,74,1015.4
2020-03-16,30.4,18.8,23.1,12.7,12.7,6.0,14.7,80,1014.4
2020-03-17,26.8,18.3,21.3,5.2,5.2,7.0,17.7,86,1015.9
2020-03-18,26.6,17.7,21.5,7.6,7.6,10.0,14.7,86,1015.3
2020-03-19,26.2,18.7,22.2,5.2,5.2,11.0,22.5,81,1010.9
2020-03-20,25.8,18.2,20.8,2.4,2.4,9.0,20.2,83,1010.1
2020-03-21,22.2,15.6,18.2,1.2,1.2,8.0,17.7,85,1014.5
2020-03-22,22.1,15.4,18.0,0.0,0.0,0.0,20.0,83,1019.1
2020-03-23,21.1,15.1,17.4,0.1,0.1,1.0,18.6,84,1021.6
2020-03-24,21.2,14.8,17.3,0.9,0.9,8.0,20.2,83,1020.5
2020-03-25,22.8,14.5,17.6,0.1,0.1,1.0,20.5,82,1018.2
2020-03-26,24.0,13.1,17.9,0.0,0.0,0.0,19.5,79,1017.7
2020-03-27,24.0,12.6,17.5,0.0,0.0,0.0,19.9,81,1017.4
2020-03-28,25.3,15.8,19.2,0.0,0.0,0.0,19.9,82,1018.1
2020-03-29,21.4,15.8,18.7,4.8,4.8,7.0,10.8,87,1019.4
2020-03-30,25.5,16.4,20.4,0.4,0.4,3.0,12.7,84,1017.9
2020-03-31,26.6,16.1,20.6,0.0,0.0,0.0,14.0,82,1016.3
2020-04-01,25.5,17.0,20.5,0.3,0.3,3.0,16.8,83,1016.7
2020-04-02,27.8,17.9,22.4,0.1,0.1,1.0,26.4,74,1013.2
2020-04-03,23.4,13.2,18.8,0.3,0.3,3.0,27.0,59,1010.7
2020-04-04,24.1,8.9,15.6,0.0,0.0,0.0,18.0,69,1014.5
2020-04-05,26.1,12.1,17.7,0.0,0.0,0.0,19.1,80,1016.7
2020-04-06,29.1,15.1,20.9,14.7,14.7,8.0,21.6,76,1015.4
2020-04-07,20.8,15.9,18.2,2.1,2.1,8.0,18.4,90,1017.1
2020-04-08,21.9,13.4,16.8,0.0,0.0,0.0,17.4,80,1018.1
2020-04-09,20.5,11.6,15.2,0.0,0.0,0.0,15.5,81,1017.4
2020-04-10,20.6,12.8,15.8,0.2,0.2,2.0,16.4,81,1016.8
2020-04-11,17.6,12.4,14.5,0.9,0.9,8.0,16.2,87,1018.0
2020-04-12,21.6,13.1,15.9,0.0,0.0,0.0,20.5,83,1019.4
2020-04-13,22.9,13.6,16.9,0.0,0.0,0.0,19.4,80,1017.8
2020-04-14,21.4,13.6,16.9,6.6,6.6,5.0,26.4,79,1011.5
2020-04-15,19.5,8.9,13.6,0.0,0.0,0.0,17.7,67,1015.5
2020-04-16,21.0,6.5,13.3,0.0,0.0,0.0,10.5,65,1020.7
2020-04-17,19.0,8.6,13.6,0.0,0.0,0.0,14.8,76,1023.9
2020-04-18,18.4,10.3,14.5,1.2,1.2,5.0,19.2,88,1024.3
2020-04-19,19.5,13.1,15.5,1.0,1.0,6.0,17.3,86,1023.4
2020-04-20,21.8,13.9,16.5,0.0,0.0,0.0,18.3,82,1021.4
2020-04-21,22.0,11.6,16.2,0.0,0.0,0.0,13.4,82,1019.6
2020-04-22,22.1,11.1,15.8,0.0,0.0,0.0,16.0,82,1018.7
2020-04-23,21.5,10.8,15.2,0.0,0.0,0.0,14.4,79,1019.1
2020-04-24,24.2,12.4,17.0,0.0,0.0,0.0,20.5,83,1020.1
2020-04-25,25.2,15.0,19.6,0.0,0.0,0.0,13.1,79,1020.6
2020-04-26,27.1,14.1,19.2,0.0,0.0,0.0,17.0,77,1022.4
2020-04-27,22.2,15.1,17.7,0.6,0.6,4.0,20.9,84,1024.8
2020-04-28,24.3,15.7,18.7,0.3,0.3,3.0,18.8,79,1022.3
2020-04-29,25.0,14.6,19.3,0.0,0.0,0.0,15.2,71,1019.9
2020-04-30,25.8,14.5,20.0,0.0,0.0,0.0,12.6,65,1018.0
2020-05-01,23.1,14.6,18.8,3.1,3.1,5.0,12.6,78,1019.3
2020-05-02,22.2,13.4,17.3,0.0,0.0,0.0,15.5,75,1018.4
2020-05-03,19.3,11.2,14.5,0.0,0.0,0.0,18.4,80,1020.4
2020-05-04,21.0,10.7,15.0,0.0,0.0,0.0,11.8,74,1017.8
2020-05-05,23.8,10.7,17.1,0.0,0.0,0.0,20.2,67,1014.1
2020-05-06,19.1,9.8,15.3,11.2,11.2,16.0,18.7,85,1015.7
2020-05-07,16.0,5.9,10.6,0.0,0.0,0.0,14.0,75,1022.9
2020-05-08,17.9,6.9,11.9,0.0,0.0,0.0,14.0,84,1024.8
2020-05-09,19.8,8.4,13.3,0.0,0.0,0.0,13.5,86,1023.9
2020-05-10,21.6,9.4,14.9,0.0,0.0,0.0,16.4,79,1020.6
2020-05-11,24.0,9.4,16.2,0.0,0.0,0.0,21.6,72,1018.9
2020-05-12,22.5,11.4,17.0,0.0,0.0,0.0,12.3,69,1016.8
2020-05-13,21.0,14.1,17.1,4.1,4.1,9.0,25.5,76,1014.2
2020-05-14,16.3,11.5,14.1,4.8,4.8,17.0,15.5,93,1018.4
2020-05-15,17.9,10.4,13.2,0.7,0.7,5.0,14.0,86,1021.0
2020-05-16,19.3,11.6,14.4,0.0,0.0,0.0,16.4,78,1019.3
2020-05-17,21.7,9.5,15.2,0.0,0.0,0.0,7.9,61,1019.8
2020-05-18,22.5,11.9,15.5,0.0,0.0,0.0,14.2,72,1022.5
2020-05-19,21.1,10.6,15.0,0.0,0.0,0.0,17.7,87,1024.6
2020-05-20,23.1,14.4,17.4,0.0,0.0,0.0,17.1,85,1023.2
2020-05-21,23.2,12.6,17.7,0.0,0.0,0.0,18.4,79,1019.5
2020-05-22,20.6,16.4,18.3,21.9,21.9,11.0,27.2,76,1014.4
2020-05-23,17.8,9.6,14.9,12.0,12.0,8.0,34.6,78,1013.4
2020-05-24,15.9,8.5,11.9,0.0,0.0,0.0,22.2,78,1018.2
2020-05-25,15.9,7.7,11.3,0.0,0.0,0.0,27.7,72,1015.0
2020-05-26,15.8,7.0,10.8,0.0,0.0,0.0,22.9,69,1016.3
2020-05-27,17.6,4.2,10.7,0.0,0.0,0.0,15.3,74,1019.3
2020-05-28,19.4,5.2,11.4,0.0,0.0,0.0,10.8,75,1021.1
2020-05-29,20.1,6.1,13.5,0.0,0.0,0.0,11.3,71,1020.4
2020-05-30,21.9,6.7,13.5,0.0,0.0,0.0,15.3,70,1018.5
2020-05-31,22.0,8.7,14.7,0.0,0.0,0.0,14.4,66,1017.5
2020-06-01,21.8,13.4,16.8,9.9,9.9,9.0,18.5,76,1016.8
2020-06-02,14.6,11.4,12.7,15.4,15.4,15.0,16.3,94,1018.5
2020-06-03,13.8,11.6,12.5,2.4,2.4,12.0,18.2,96,1021.5
2020-06-04,15.2,11.9,13.2,5.4,5.4,8.0,16.1,95,1024.2
2020-06-05,19.2,13.4,15.7,7.4,7.4,12.0,20.6,92,1021.3
2020-06-06,18.2,11.0,15.8,13.6,13.6,14.0,30.4,83,1016.7
2020-06-07,19.3,8.1,12.6,0.0,0.0,0.0,14.9,79,1019.8
2020-06-08,21.1,8.4,14.9,3.5,3.5,9.0,11.5,83,1019.0
2020-06-09,22.0,15.4,18.5,1.0,1.0,3.0,25.2,89,1015.9
2020-06-10,20.5,16.4,18.4,3.4,3.4,3.0,22.4,91,1014.7
2020-06-11,23.5,17.5,20.0,0.1,0.1,1.0,26.3,82,1014.9
2020-06-12,24.5,14.6,19.2,0.0,0.0,0.0,18.2,79,1015.6
2020-06-13,24.4,15.4,18.9,0.5,0.5,2.0,19.7,77,1018.1
2020-06-14,14.6,9.7,12.1,0.4,0.4,4.0,20.5,94,1026.7
2020-06-15,15.4,9.8,12.4,0.3,0.3,3.0,16.9,93,1028.5
2020-06-16,19.4,12.7,15.2,0.2,0.2,2.0,18.0,90,1027.0
2020-06-17,20.5,13.9,16.1,0.1,0.1,1.0,17.8,87,1023.9
2020-06-18,21.3,12.9,16.6,0.0,0.0,0.0,29.7,80,1019.4
2020-06-19,22.6,14.6,17.6,0.0,0.0,0.0,19.6,76,1019.1
2020-06-20,23.0,12.6,17.1,0.0,0.0,0.0,20.4,77,1020.1
2020-06-21,23.5,13.7,17.8,0.0,0.0,0.0,26.5,72,1019.2
2020-06-22,23.2,11.9,17.2,0.0,0.0,0.0,14.5,75,1020.1
2020-06-23,21.8,12.5,16.2,0.0,0.0,0.0,15.9,78,1017.5
2020-06-24,22.0,11.8,16.1,0.0,0.0,0.0,25.0,69,1015.0
2020-06-25,23.3,13.7,18.2,5.3,5.3,4.0,34.9,72,1013.4
2020-06-26,16.0,9.2,12.7,7.0,7.0,16.0,20.2,93,1019.2
2020-06-27,10.3,8.2,9.2,55.4,55.4,19.0,25.8,92,1019.7
2020-06-28,13.1,8.1,10.3,0.1,0.1,1.0,13.7,92,1023.9
2020-06-29,16.6,10.3,12.4,0.1,0.1,1.0,23.6,91,1022.1
2020-06-30,20.9,12.5,16.2,4.5,4.5,7.0,39.5,83,1010.8
2020-07-01,14.7,7.2,10.9,0.0,0.0,0.0,32.6,74,1012.3
2020-07-02,12.7,3.2,7.9,0.0,0.0,0.0,13.3,81,1018.6
2020-07-03,12.9,5.9,8.5,0.0,0.0,0.0,11.7,86,1020.5
2020-07-04,17.8,6.2,10.8,0.0,0.0,0.0,12.1,82,1019.9
2020-07-05,22.3,8.8,15.8,0.0,0.0,0.0,22.9,72,1017.1
2020-07-06,19.2,12.7,15.4,1.4,1.4,7.0,18.4,86,1018.1
2020-07-07,22.1,11.9,16.5,1.4,1.4,3.0,28.7,84,1015.7
2020-07-08,21.0,12.9,17.1,0.0,0.0,0.0,31.2,71,1012.2
2020-07-09,14.7,7.2,10.8,0.0,0.0,0.0,20.9,75,1021.4
2020-07-10,19.2,4.2,11.4,0.0,0.0,0.0,12.9,74,1020.9
2020-07-11,22.5,11.4,17.1,0.0,0.0,0.0,28.8,71,1016.5
2020-07-12,23.5,15.2,18.5,0.0,0.0,0.0,30.3,66,1013.9
2020-07-13,23.0,13.4,17.7,5.6,5.6,12.0,18.4,83,1016.6
2020-07-14,19.0,11.2,14.3,3.8,3.8,6.0,15.4,87,1021.4
2020-07-15,14.4,9.5,11.4,0.0,0.0,0.0,16.2,88,1024.7
2020-07-16,18.0,8.2,12.5,0.1,0.1,1.0,15.5,85,1023.7
2020-07-17,21.2,10.4,15.4,1.1,1.1,5.0,9.7,88,1021.4
2020-07-18,22.4,13.6,16.9,0.6,0.6,3.0,12.8,90,1022.6
2020-07-19,22.4,12.8,16.7,0.0,0.0,0.0,10.3,85,1021.9
2020-07-20,21.2,10.1,15.5,0.0,0.0,0.0,18.3,77,1020.7
2020-07-21,22.8,10.5,15.8,0.0,0.0,0.0,17.8,70,1018.7
2020-07-22,22.5,10.2,16.5,0.0,0.0,0.0,13.1,68,1019.0
2020-07-23,22.7,10.1,15.9,0.0,0.0,0.0,11.6,77,1019.7
2020-07-24,23.1,10.6,16.2,0.0,0.0,0.0,20.3,73,1018.4
2020-07-25,21.9,12.8,16.5,0.0,0.0,0.0,25.3,66,1019.9
2020-07-26,16.1,11.2,12.7,0.1,0.1,1.0,18.6,91,1024.4
2020-07-27,22.9,11.1,16.5,0.0,0.0,0.0,17.5,77,1019.9
2020-07-28,24.2,12.3,17.7,4.3,4.3,5.0,27.7,73,1017.4
2020-07-29,11.4,7.2,9.6,14.9,14.9,21.0,19.5,92,1024.5
2020-07-30,10.9,6.4,8.6,0.6,0.6,4.0,18.7,92,1029.2
2020-07-31,15.1,9.5,11.8,0.4,0.4,3.0,17.9,92,1028.4
2020-08-01,19.4,10.9,13.8,0.0,0.0,0.0,9.9,87,1026.7
2020-08-02,19.4,9.3,13.3,0.0,0.0,0.0,10.8,84,1027.3
2020-08-03,20.1,6.8,12.3,0.0,0.0,0.0,12.6,83,1028.3
2020-08-04,20.1,10.4,13.8,0.0,0.0,0.0,14.1,85,1028.6
2020-08-05,20.8,10.4,14.3,0.0,0.0,0.0,17.3,85,1027.7
2020-08-06,21.6,9.9,14.8,0.0,0.0,0.0,13.6,84,1026.9
2020-08-07,21.4,10.8,14.8,0.0,0.0,0.0,12.2,81,1026.0
2020-08-08,22.2,10.5,14.7,0.0,0.0,0.0,14.8,83,1025.8
2020-08-09,22.4,10.6,15.8,0.0,0.0,0.0,11.4,78,1023.3
2020-08-10,23.8,10.1,16.7,0.0,0.0,0.0,18.6,66,1017.6
